Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Agricultural land (% of land area),AG.LND.AGRI.ZS,Lesotho,LSO,76.4492753623188,76.8774703557312,73.2213438735178,77.6021080368907,79.6442687747035,80.1482213438735,70.961791831357,77.3847167325428,73.4321475625823,74.9472990777339,77.7584980237154,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Liberia,LBR,11.0440199335548,14.1934821428571,18.8585257475083,19.1702938122924,19.4838901578073,19.7975892857143,19.9651162790698,19.9651162790698,19.9651162790698,19.9651162790698,19.9651162790698,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Libya,LBY,8.78354569944417,8.78070404764882,8.72387101174171,8.72387101174171,8.72387101174171,8.72387101174171,8.72387101174171,8.72387101174171,8.72387101174171,8.72387101174171,8.72387101174171,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Liechtenstein,LIE,43.75,43.75,32.625,32.5,32.375,32.375,32.3125,32.3125,32.3125,32.3125,32.3125,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Lithuania,LTU,..,54.5309508615188,47.9792498004789,47.1552632419144,46.8590859022046,47.0541274149768,47.5087831363781,46.9945704247844,46.9222168982591,46.503418311929,45.8945686900959,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Luxembourg,LUX,..,49.7191644072932,50.9893336855108,50.7488949138849,50.9458294166544,51.1015902363991,51.1106795211423,51.3218694405817,51.5843322483161,51.4711434630952,51.6606200912036,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Madagascar,MDG,62.4634590913781,69.6426729029817,70.2904778274321,70.2904778274321,70.2904778274321,70.2904778274321,70.2904778274321,70.2904778274321,70.2904778274321,70.2904778274321,70.2904778274321,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Malawi,MWI,44.7390750954603,50.1697072549852,60.5218498090793,61.1158252015274,61.6991938905388,62.2931692829869,62.8765379719983,63.4705133644463,64.1705557912601,64.1705557912601,64.1705557912601,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Malaysia,MYS,20.5649064069396,21.1191599452138,26.0842185359915,26.0873535230558,26.0873535230558,26.0873535230558,26.0873535230558,26.0873535230558,26.0873535230558,26.0873535230558,26.0873535230558,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Maldives,MDV,26.6666666666667,30,21.3333333333333,21.3333333333333,21.3333333333333,21.3333333333333,21.3333333333333,21.3333333333333,19.6666666666667,19.6666666666667,19.7986577181208,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mali,MLI,26.3303256050287,31.687687983019,34.3826333603783,34.6059572689499,34.7400371253657,34.911642121309,35.0888286250502,35.2476788860751,35.4343856284677,35.466125849253,35.4694668863046,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Malta,MLT,40.625,28.125,31.96875,32.4375,32.4375,32.4375,32.4375,28.46875,27.34375,27.34375,25.909375,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Marshall Islands,MHL,..,47.2222222222222,38.8888888888889,38.8888888888889,38.8888888888889,38.8888888888889,38.8888888888889,38.8888888888889,38.8888888888889,38.8888888888889,38.8888888888889,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mauritania,MRT,38.4748229358688,38.5272145144077,38.5272145144077,38.5272145144077,38.5272145144077,38.5272145144077,38.5272145144077,38.5272145144077,38.5272145144077,38.5272145144077,38.5272145144077,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mauritius,MUS,54.4911330049261,49.1038916256158,43.064596895343,43.064596895343,43.064596895343,43.064596895343,43.064596895343,43.064596895343,43.064596895343,43.064596895343,43.043264897346,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mexico,MEX,54.0914118161475,54.6979088968338,50.7626224954345,50.5866920445485,49.8706242444507,49.6494251395355,49.4385143650814,51.5149441086448,51.5064078294195,50.8701226883407,50.6933879986625,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Micronesia, Fed. Sts.",FSM,..,7.85714285714286,7.14285714285714,7.14285714285714,7.14285714285714,7.14285714285714,7.14285714285714,7.14285714285714,7.14285714285714,7.14285714285714,7.14285714285714,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Moldova,MDA,..,77.3722627737226,70.4987834549878,70.4957420924574,70.456065673457,68.6355301608926,68.7711146722455,75.1445965588756,75.0684098510185,74.9695863746959,74.096568478591,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mongolia,MNG,81.2025682112591,84.3135152680571,72.990217275856,72.9236771309318,72.8635713833453,72.8416347996956,72.6641956567248,72.2189891455646,72.1791744756203,71.9096506603489,68.9555729589301,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Montenegro,MNE,..,..,17.2044609665428,19.0111524163569,19.0557620817844,19.092936802974,19.1078066914498,19.17843866171,19.0007434944238,18.8847583643123,19.5925650557621,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Morocco,MAR,67.9879005153484,68.6802599148555,67.3246695048174,69.1799238180596,69.5643024871163,68.3975066099036,66.34978041676,67.0205229666144,67.0350365225185,65.8091218911046,66.7449381581896,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Mozambique,MOZ,44.8383733055266,47.6232864518426,51.8231643734581,52.2482896309672,52.5799231923498,52.7751621353544,52.7979246674636,52.7793585798215,52.7742719804675,52.7726188356774,52.7891502835779,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Myanmar,MMR,15.9561771276433,16.5437463659455,19.5213448582103,19.5471674990043,19.997855227882,20.0265052857362,19.8857055308718,19.8875388787596,19.8875388787596,19.8875388787596,19.9140944121838,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Namibia,NAM,46.9603663350703,47.1522792697591,47.1401328814877,47.1401328814877,47.1413475203148,47.1413475203148,47.1413475203148,47.1413475203148,47.142562159142,47.142562159142,47.142562159142,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nauru,NRU,20,20,20,20,20,20,20,20,20,20,20,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nepal,NPL,28.9818181818182,29.6414370422044,27.9640516219044,27.7312179979072,27.5400788280433,26.9733247296826,26.7748852459016,26.5011008022323,26.3199051273108,26.1213812347401,26.1185908615277,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Netherlands,NLD,59.7748815165877,58.0450236966825,54.8262548262548,53.9055539055539,54.024354024354,54.1431541431541,53.959013959014,53.8892188892189,53.8164538164538,53.5788535788536,53.5491535491536,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,New Caledonia,NCL,12.691466083151,13.4026258205689,10.0672866520788,10.0672866520788,10.0672866520788,10.0672866520788,10.0672866520788,10.0672866520788,10.0672866520788,10.0672866520788,10.0672866520788,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,New Zealand,NZL,52.8540503588926,46.863819832137,40.6820857544339,40.3099008772929,40.4238350233565,39.8693555125138,39.2882913675895,38.5629106376514,38.6426645398959,37.0172040560556,36.8804830807793,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nicaragua,NIC,33.4469004487286,42.7206248961276,42.1555592487951,42.1555592487951,42.222037560246,42.2469669270401,42.2469669270401,42.3051354495596,42.3051354495596,42.3051354495596,42.3051354495596,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Niger,NER,26.0890502881503,29.2097576379569,36.0740506828768,36.6266677192705,36.7845583010973,36.7845583010973,36.7845583010973,36.786689823952,36.7873213862793,36.7877950580248,36.7873213862793,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Nigeria,NGA,64.4663306872207,71.9259527652426,73.9246242190674,74.1530467626294,74.3371732709685,74.7367722915775,74.9047952831121,75.4191119602095,75.6659597922637,75.9658687703811,76.1972932793131,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,North Macedonia,MKD,..,48.5646873771136,50.0396510705789,50.1586042823156,50.1982553528945,50.1189532117367,50.1586042823156,50.0396510705789,49.9603489294211,49.8413957176844,49.6034892942109,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Northern Mariana Islands,MNP,..,6.52173913043478,3.69565217391304,3.69565217391304,3.69565217391304,1.17391304347826,1.17391304347826,1.17391304347826,1.17391304347826,1.17391304347826,1.17391304347826,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Norway,NOR,2.67218626452454,2.85288738487148,2.70004137564292,2.69388608214041,2.69802778789613,2.70133768638321,2.69589201685045,2.70656765993659,2.70403821341313,2.70403821341313,2.69580256403217,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Oman,OMN,3.48949919224556,3.78998384491115,4.63327948303716,4.63974151857835,4.68794830371567,4.71369951534733,4.71369951534733,4.71382875605816,4.73738287560582,4.73738287560582,4.75518578352181,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Pakistan,PAK,45.6698837691988,47.6053341635533,46.9619136571191,47.7298671647987,48.0009858862599,47.9361249481112,47.0553134080531,47.572903694479,46.7180365296804,46.6311228725612,46.6933893731839,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Palau,PLW,..,9.34782608695652,9.34782608695652,9.34782608695652,9.34782608695652,9.34782608695652,9.34782608695652,9.34782608695652,9.34782608695652,9.34782608695652,9.34782608695652,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Panama,PAN,28.5714285714286,29.9973096583266,29.9919050188883,29.8569886670264,29.7220723151646,29.563224588838,29.4284173631707,29.3084389323268,29.4057158263683,29.4057158263683,29.522326772715,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Papua New Guinea,PNG,2.04919842777017,2.40250850152365,2.91922448438811,2.93247361215387,3.10250408514773,3.10250408514773,3.10250408514773,3.10250408514773,3.10250408514773,3.10250408514773,3.10250408514773,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Paraguay,PRY,35.8757543418072,41.8709622451548,50.1495819280141,50.6678494840171,51.1846647369746,51.7095343569091,52.2353553989429,52.7540030203876,53.2711832368487,54.1069405157129,54.1069421552674,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Peru,PER,17.710241484375,17.904590703125,18.995159375,18.75,18.945396875,18.82389765625,18.6431953125,19.125773046875,19.60835078125,19.05121875,19.05121875,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Philippines,PHL,37.3612368782909,37.6764932756481,42.0129456350404,42.1102055874166,42.224234497099,42.3013717007077,42.3785089043163,42.455646107925,42.5361371029949,42.3925948284536,42.6689472448603,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Poland,POL,61.3568839988246,60.1162297169349,46.9349096965936,46.9447075345374,47.2321107808877,47.39850409903,47.4437293783281,48.1266128768824,47.3691604050964,46.3131758633082,47.6050543637967,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Portugal,PRT,43.3114754098361,43.2391256830601,39.7222440549486,39.5066458819112,40.1000899508327,40.791900276839,43.1253165745326,43.1660902826901,43.2538567511157,42.7894964936641,43.33752194189,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Puerto Rico (US),PRI,49.0417136414882,27.869222096956,20.6313416009019,20.1127395715896,19.5941375422773,19.0417136414882,19.0417136414882,19.0417136414882,19.0417136414882,19.0417136414882,19.0417136414882,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Qatar,QAT,5.25409130060293,5.68475452196382,6.1792863359443,6.1792863359443,6.26631853785901,6.44038294168842,6.44038294168842,6.44038294168842,6.44038294168842,6.44038294168842,6.44038294168842,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Romania,ROU,64.3950294310007,64.6772016890862,60.2312239221141,58.7665159944367,58.1449930458971,58.3014603616134,60.0921418636996,56.7150556328234,56.8454450625869,55.1025730180807,55.2633866481224,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Russian Federation,RUS,..,13.2566688683588,13.1584362579663,13.1584362579663,13.1584362579663,13.1584362579663,13.1584362579663,13.1584362579663,13.1584362579663,13.1584362579663,13.171076035897,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Rwanda,RWA,76.1248479935144,74.0170247263883,81.3538710985002,81.2728009728415,81.2728009728415,79.0028374543981,77.1787596270774,79.3919740575598,81.2509120389137,80.0367774625051,76.3328334008918,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Samoa,WSM,19.0812720848057,16.9611307420495,26.7208480565371,24.3144876325088,22.3021582733813,19.8453237410072,17.773381294964,17.773381294964,17.773381294964,17.773381294964,17.5647482014388,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,San Marino,SMR,16.6666666666667,16.6666666666667,38.3333333333333,38.3333333333333,38.3333333333333,38.3333333333333,38.3333333333333,38.3333333333333,38.3333333333333,38.3333333333333,38.3333333333333,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sao Tome and Principe,STP,30.2083333333333,37.5,38.5416666666667,41.6666666666667,42.7083333333333,43.75,43.75,43.75,44.7916666666667,44.7916666666667,44.7916666666667,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Saudi Arabia,SAU,57.4413054905591,80.8488472291354,80.7626139582917,80.7596872107141,80.7591328517135,80.7582529108848,80.7636691802074,80.7734077936819,80.7732356758416,80.7732356758416,80.7732356758416,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Senegal,SEN,46.0655482262504,46.8861995533164,48.4495922713343,48.2418324416974,48.4236222926297,48.605412143562,48.7975899859762,48.9793798369085,49.4000934919233,49.4000934919233,49.4000934919233,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Serbia,SRB,..,..,39.8010519094443,39.5152069517494,39.0921564143609,39.6066773382118,39.5609421449806,41.4080152217862,41.443691283149,41.2534189558806,40.3853014627185,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Seychelles,SYC,8.69565217391304,8.69565217391304,3.3695652173913,3.3695652173913,3.3695652173913,3.3695652173913,3.3695652173913,3.3695652173913,3.3695652173913,3.3695652173913,3.3695652173913,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sierra Leone,SLE,39.1382654474924,38.9304516486561,54.7104461069548,54.7104461069548,54.7104461069548,54.7104461069548,54.7104461069548,54.7104461069548,54.7104461069548,54.7104461069548,54.7104461069548,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Singapore,SGP,2.98507462686567,1.7910447761194,0.930888575458392,0.930888575458392,0.926966292134832,0.92436974789916,0.921787709497207,0.919220055710306,0.919220055710306,0.919220055710306,0.919220055710306,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Slovak Republic,SVK,..,50.7276507276507,39.2787321658833,39.2262895174709,39.0806988352745,39.2886855241265,39.2054908485857,39.1638935108153,38.6023294509151,38.4567387687188,37.9575707154742,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Slovenia,SVN,..,25.7199602780536,30.6062772432556,30.6563399860987,30.5411136105194,30.3927216384259,30.4066268051886,30.3177330605272,30.3410738761646,30.3291551617965,30.355856862599,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Solomon Islands,SLB,2.42943908538764,2.71525544837442,3.61200428724544,3.62986780993212,3.6691675598428,3.71561271882815,3.70846730975348,3.73704894605216,3.89067524115756,3.8335119685602,3.90139335476956,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Somalia, Fed. Rep.",SOM,70.2043548952721,70.2442056938821,70.3382535786017,70.3382535786017,70.3393694009628,70.3392099977684,70.3412822392961,70.341601045685,70.3414416424905,70.3430356744349,70.3433544808238,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,South Africa,ZAF,78.8070134944646,80.888474886447,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612,79.4178502831612,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,South Sudan,SSD,..,..,44.929106071875,44.8732652350735,44.817424398272,44.7057427246689,44.7057427246689,44.7054262339183,44.7085911414239,44.7085911414239,44.8581857167724,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Spain,ESP,61.0123338138715,59.6513026052104,53.1890621841609,52.5772473596977,52.6387138276281,52.408209711446,52.4584917258728,52.3316792232841,52.4848941208322,53.3572810066811,49.5753269878931,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sri Lanka,LKA,37.2986764471376,37.4740870674534,44.2699497519913,44.4315189116701,44.5963194545425,45.448079658606,45.4472947072851,45.4574846427417,45.4574846427417,45.4574846427417,48.6081474296799,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,St. Kitts and Nevis,KNA,46.1538461538462,36.5384615384615,23.0769230769231,23.0769230769231,23.0769230769231,23.0769230769231,23.0769230769231,23.0769230769231,23.0769230769231,23.0769230769231,23.0769230769231,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,St. Lucia,LCA,34.2622950819672,23.2786885245902,16.2950819672131,16.2950819672131,16.2950819672131,16.2950819672131,16.2950819672131,16.2950819672131,16.2950819672131,16.2950819672131,16.2950819672131,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,St. Vincent and the Grenadines,VCT,27.1282051282051,17.9487179487179,17.9487179487179,17.9487179487179,17.9487179487179,17.9487179487179,17.9487179487179,17.9487179487179,17.9487179487179,17.9487179487179,17.9487179487179,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sudan,SDN,..,..,59.8232762312634,59.9865096359743,60.1497430406852,60.3131691648822,60.3131691648822,60.3131691648822,60.3131691648822,60.3131691648822,60.3131691648822,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Suriname,SUR,0.548260608951812,0.548260608951812,0.542030374759178,0.542030374759178,0.523339672181275,0.523339672181275,0.523339672181275,0.498418735410739,0.48595826702547,0.448576861869665,0.445038088848248,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Sweden,SWE,8.37875610945852,7.30127704223281,7.43498868578537,7.41674708031197,7.39330060221358,7.36634329022193,7.37821646042035,7.38067177371833,7.3733058338244,7.35366332744058,7.32192403074128,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Switzerland,CHE,40.6035907063298,39.6172730401124,38.4205685464246,38.3386607265115,38.259882464098,38.1824051503393,38.1050341397781,38.0271063029444,37.9496922648985,37.8712936567617,37.7938948048868,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Syrian Arab Republic,SYR,73.430188268582,74.6055065839591,75.7882698905408,75.7835103196645,75.804775908076,75.7920165550291,75.7574143658444,75.7685345531776,74.9930675815499,74.0946468441976,74.0946468441976,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tajikistan,TJK,..,32.6736210345813,27.076158224656,27.3643634267599,27.6799481230636,27.7728943007421,27.8406225232365,27.8312558541682,27.7887455868578,28.0726277109302,27.9465379350097,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tanzania,TZA,35.2110973131632,38.3833822533303,43.418943328065,43.6586136825469,43.8982840370287,44.1379543915105,44.3776247459923,44.6163919620682,44.6163919620682,44.6163919620682,44.6163919620682,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Thailand,THA,41.8544109299458,42.8565836089961,44.7180410655914,44.7102115915363,44.7199984341052,44.7174470042475,45.019475816712,45.5516837283955,45.9981600735971,45.9981600735971,43.7980778641195,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Timor-Leste,TLS,21.3853396099529,22.6630800268998,22.9051782111634,22.9388029589778,22.9724277067922,23.0060524546066,22.9589778076664,22.9589778076664,22.9589778076664,22.9589778076664,22.9589778076664,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Togo,TGO,58.0989152417724,62.5114910829197,70.2334988049274,70.2334988049274,70.2334988049274,70.2334988049274,70.2334988049274,70.2334988049274,70.2334988049274,70.2334988049274,70.2334988049274,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tonga,TON,44.4444444444444,41.6666666666667,48.6111111111111,48.6111111111111,48.6111111111111,48.6111111111111,48.6111111111111,48.6111111111111,48.6111111111111,48.6111111111111,48.6111111111111,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Trinidad and Tobago,TTO,15.009746588694,13.0604288499025,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tunisia,TUN,59.1593717816684,61.476570545829,63.2981462409887,62.45236869207,62.7117662203914,62.4388516992791,62.4388516992791,62.4388516992791,62.4388516992791,62.4388516992791,62.4388516992791,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Turkiye,TUR,51.5533438145603,52.5954029858503,50.0903031326741,49.8005535127269,49.3275989761314,49.1171082208334,49.0053662149344,49.0651351948339,49.4900146823798,50.0253368501748,50.1383781817237,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Turkmenistan,TKM,..,75.5431660034473,78.2850637328964,79.8547124039751,81.4243610750537,82.9940097461324,84.5636584172111,84.5587640712447,84.5536569276275,84.5536569276275,84.2215632115421,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Turks and Caicos Islands,TCA,1.05263157894737,1.05263157894737,1.05263157894737,1.05263157894737,1.05263157894737,1.05263157894737,1.05263157894737,1.05263157894737,1.05263157894737,1.05263157894737,1.05263157894737,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Tuvalu,TUV,66.6666666666667,66.6666666666667,60,60,60,60,60,60,60,60,60,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Uganda,UGA,59.8668735298534,62.6194885140884,71.8880909634949,71.8880909634949,71.8880909634949,71.8880909634949,71.8880909634949,71.8880909634949,71.8880909634949,71.8880909634949,71.8880909634949,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Ukraine,UKR,..,71.4697505825494,71.6532306789345,71.665314436638,71.6191955808735,71.3306869175009,71.2996202968588,71.2996202968588,71.2996202968588,71.2996202968588,71.2996202968588,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,United Arab Emirates,ARE,4.01295409743734,7.70205575894114,5.39003097718952,5.40411151788229,5.40411151788229,5.37524640946212,5.49704308645452,5.48859476203886,5.51339763446916,5.51339763446916,5.51539988735567,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,United Kingdom,GBR,75.2407721241681,70.1194560410036,70.8386723432398,71.7148836440293,72.1950667548465,71.7185202331253,72.4229988013062,71.3400491877816,71.1575290373248,71.9816417972141,70.3073227793163,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,United States,USA,46.615336239049,45.2305848555761,46.519708562633,46.613053451137,46.7063983396411,46.5817145490204,46.4570307583996,46.3323469677789,46.2076631880902,46.0829793974695,46.0829793974695,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Uruguay,URY,85.2302593989258,85.4645183407611,82.6625528511027,81.5066849502914,81.2644269226374,81.0810193120786,80.7182036338704,80.3531025025711,80.3908124785739,80.8735287395726,81.3541309564621,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Uzbekistan,UZB,..,62.6839310495109,57.984566500227,57.9805306962693,57.9525543137807,57.9234067278426,58.0070592775022,58.2832179734483,58.3012029873846,58.4792534698583,58.0551458073301,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Vanuatu,VUT,12.4692370795734,14.3560295324036,15.3404429860541,15.3404429860541,15.3404429860541,15.3404429860541,15.3404429860541,15.3404429860541,15.3404429860541,15.3404429860541,15.3404429860541,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Venezuela, RB",VEN,24.7831755569412,24.5280879768721,24.3750354288306,24.3750354288306,24.3750354288306,24.3750354288306,24.3750354288306,24.3750354288306,24.3750354288306,24.3750354288306,24.3750354288306,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Viet Nam,VNM,20.6642293158008,28.2260657107953,38.7634300520449,38.8407942894887,38.8279627189274,38.7344502263671,39.5241027473527,39.4347683207361,39.4347683207361,39.2911951351024,39.2147376279795,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Virgin Islands (U.S.),VIR,28.5714285714286,20,11.4285714285714,11.4285714285714,11.4285714285714,9.42857142857143,9.42857142857143,9.42857142857143,9.42857142857143,9.42857142857143,9.42857142857143,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,West Bank and Gaza,PSE,83.2225913621262,77.7762624584718,71.4953156146179,72.1624916943522,71.3877906976744,71.2277242524917,70.6523754152824,67.7514285714286,64.9294605809129,64.9294605809129,64.9294605809129,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,"Yemen, Rep.",YEM,44.7487546640908,44.8301986855314,44.382445972309,44.2938045722295,44.4191904843078,44.4191904843078,44.4191904843078,44.4191904843078,44.4191904843078,44.4191904843078,44.4191904843078,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Zambia,ZMB,27.9947268593874,30.3017258773995,31.9334400516553,31.9334400516553,32.0679589448338,32.0679589448338,32.0679589448338,32.0679589448338,32.0679589448338,32.0679589448338,32.0679589448338,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Zimbabwe,ZWE,33.7200752229546,39.0780881478609,41.8325022618586,41.8275321183921,41.8217862220499,41.8168160785834,41.8196029468786,41.8169598035414,41.8091454051958,41.7977107405971,41.791706346129,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Africa Eastern and Southern,AFE,41.6486764339912,42.3297559261279,46.0506179101141,46.1616694417186,46.2460594392602,46.3695581728234,46.4191789506879,46.4569755495826,46.5105662241913,46.541210005602,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Africa Western and Central,AFW,34.6781584672632,37.0524249318467,40.2124235942064,40.3000928388707,40.475866835143,40.8043266583976,40.9488697428069,41.1203255554806,41.3739993917601,41.4328200143868,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Arab World,ARB,31.5946786459347,36.3339574156078,39.8708634110015,39.9363858970886,39.9852153767825,39.9708602889899,39.9077871346411,39.9687286082438,39.9673366228113,40.8754671298261,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Caribbean small states,CSS,3.54424628195773,3.60418365994768,3.61816838737974,3.61565915094314,3.61314991450655,3.61314991450655,3.61816838737974,3.62318686025292,3.62569609668951,3.61064067806996,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Central Europe and the Baltics,CEB,62.7530089385171,53.4901884125256,46.9550718027164,46.6831370243936,46.6336578921674,46.7211321228008,47.1607908068912,46.3028102508104,46.1888715416489,45.4859443523745,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,Early-demographic dividend,EAR,37.7704394485731,40.3827663440071,39.609522739982,39.5559691732663,39.579729951588,39.5579109824907,39.7348309082041,39.8510935330681,39.8697318911314,39.892602057568,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,East Asia & Pacific,EAS,50.4660572448738,50.9318998007659,46.5157122685507,46.2548054425342,47.5330196131851,46.9918689743847,47.1073433038964,46.8123125830232,47.1081221878722,47.1231204973794,..,..
Agricultural land (% of land area),AG.LND.AGRI.ZS,East Asia & Pacific (excluding high income),EAP,46.6951252805811,48.1328629618202,48.246137434057,48.230899057343,48.36051000241,48.3547150908994,48.3201144686903,48.3027668027108,48.2714805560941,48.2659257034793,..,..
